appid	name	detailed_description
1986470	Last Meow Standing	You play as the world renowned CATventurer fighting off the ferocious hordes of the mouse mutants. To survive you need to master your arsenal of deadly weapons... and the banana gun. Test your skill and shoot for the highscore on the leaderboards. Gameplay You start with your full arsenal at your hands, ready to fight the mutants. Don't worry about ammunition. When you empty your magazine you get a random new weapon. When you get hit you lose a random piece of equipment. Use your dash move to get out of precarious situations. And that's about it. Pretty straight forward, isn't it? So what are you waiting for? Hop in and see if you can beat the highscores of your friends! 
2293760	Adventure Trip: Amazing World 2 Collector's Edition	Let’s continue to be amazed by the Natural and Man Made Wonders of the World… from the glaciers of Alaska to the vast and magnificent Sahara Desert, from the classic Sydney Opera House to the artistically granite carvings of Mount Rushmore. We've combined all wonders together in 34 locations, providing you with an experience of awe and fascination. Let the facts from each location enlighten and guide you through the journey. As the game unfolds, you are presented with 7 mini puzzles with lots of levels which will add to the fun and give you a little break from fact-finding. • 60 amazing facts to find • Explore 34 locations of The World • Collect 15 unique items for your treasure • 5 Modes – Word, Silhouette, Scrambled Word, Missing Vowels, Finding Pairs
1771180	No Fair Play	An anti-game : No Fair Play is a game that allows you to beat your opponents by any means necessary. Is a member of the opposing team a good dribbler? Aim for their legs! Punch, tackle, grab... it's up to you to choose how you gain the upper hand over your opponent. Multiplayer and Bots : Start a game with bots, finish with real players. You can allow other players to join your game and take the place of a bot. If someone leaves the game or disconnects, a bot will immediately takes his place. Based on physics : Ragdolls, ball control, player interactions... physics gives players more opportunities to have fun with unexpected situations. Intuitive gameplay : Simple controls and rules, the ball goes where you aim, the shooting angle is automatically calculated. But simple gameplay doesn't mean limited gameplay. There are several advanced mechanics that require skill. Parkour gameplay : Parkour maps and a parkour game mode for those who want something more challenging. Customisable character : Choose your cut, your clothes, your colors and join the field. First Person View : You can play in first person view with a VR headset or not. Note : A gamepad with 2 sticks is required. 
1324040	Bluevolution	An incredible asteroid assault is about to begin! Take command of the planet's defenses and prevent extinction in this planetary Tower Defense game. Planetary Defense Bluevolution is a 2D Tower Defense game set in space. Destroy the incoming asteroid wave by deploying any combination of planetary artillery, kinetic weapons, missiles, lasers, and plasma beams. Deploy space ships that can intercept asteroids anywhere, create orbiting platforms that can launch weapons in lower gravity, or send out mass-produced drones that can extract minerals from asteroid debris. Even the moon can be weaponized! Features Campaign Progression - Unlock permanent rewards for successfully defending planets. Free customization - Combine any possible weapon loadout on any available platform. Eight unique planets - Each planet differs in size and layout, with different strengths and weaknesses. Endless Mode - Attempt to survive as long as possible against an endless number of asteroids. Try new strategies or compete for a higher score! 
2847420	King Towers	Engage in epic tower defense battles in King Towers! Assume the role of the King's General, tasked with thwarting the nefarious witch Stornza's plot to destroy the islands. Utilize a variety of towers, traps, and spells to strategically halt the relentless onslaught of nasty foes. Can you safeguard the kingdom from impending doom, and give witch Strozna the colloquial “boot”? Key Features: Defend the Kingdom: Assume the role of the King's General and lead the defense against the horrible witch and her relentless onslaught of offensive waves! Strategic Tower Defense: Build and upgrade towers strategically to fend off waves of enemies. Choose from a variety of military and magical towers to suit your playstyle, from rapid fire stone towers, to powerful elemental ones including a snow tower to slow down and a lava tower to blast enemies. Diverse Enemies: Battle against a multitude of foes, from rampaging peasants and formidable knights to dark mages and ticked-off cows! Each enemy has weaknesses and strengths, so plan your defense accordingly. Trap Placement: Lay down traps along enemy paths to hinder their progress and inflict damage upon them, from spikes to flames, take advantage of these powerful allies. Powerful Spells: Unleash devastating spells like Ice Storms and Lightning Strikes to turn the tide of battle in your favor, but watch out, just like your gold and HP, mana can be stolen from you if you let the enemies in! Skill Development: Level up and choose from a range of skills to enhance your strategic prowess and combat effectiveness. Medal Rewards: Earn prestigious medals based on your performance in each mission, from Iron to Epic Gold. Immersive Gameplay: Control the speed of the game to suit your preferences and stay vigilant against the varied bases of enemy departure. Prepare yourself, General, for a battle of wits and magic against the forces of darkness. The fate of the kingdom rests in your hands. Will you rise to the challenge and emerge victorious, or will the islands fall into darkness? Only you can decide in King Towers! Developer Note: This game is a 2010 artefact developed by a small indie team using the full potential and limitations of flash technology. We apologize for any technical problems or inconveniences you may encounter in your playthrough, including issues with the game’s texts. We hope that with these limitations in mind, you may still enjoy the experience!
2845560	Coffee For Cthulhu	Coffee For Cthulhu is a Lovecraftian Comfy Coffee Shop Simulator. During the day, you serve customers, brew coffee, and keep the various coffee machines from exploding. Serve coffee, get money, buy upgrades, get more recipes, and the loop continues! This game features a cookbook of creatable coffees, many customers to serve, and lots of money and upgrades to get! - 1 Playable Character - Engaging cutscenes and story - Various NPC Customers - 42 Different Options for Customers to Order - 19 ingredients to brew coffee with. - 14 Types of Coffee to Brew - 3 Drink sizes chosen by a 'skill check' - Buy more tables to seat more customers - Upgrade the appearance of the Coffee shop to attract customers more frequently - Purchase more recipes - Upgrade your Brewing skills - Satisfying Lo-Fi Music and SFX
915610	World's Greatest Cities Mosaics	Explore the world’s most stunning cities while solving challenging logic-based nonogram puzzles. Test your puzzle solving skills with over 100 levels and three distinct mosaic puzzle types while discovering interesting facts along the way! Play World’s Greatest Cities Mosaics today! Solve brain-teasing nonogram puzzles Choose from 3 different game modes Piece together over 100 mosaic levels Learn about the greatest cities in the world
502430	Roadworks - The Simulation	This simulation transports you to the varied work in road construction. Re-enact typical assignments and scenarios on country roads and motorways. Get to work with the asphalt mill, steamroller, marking machine and many more special vehicles. Build a new section of motorway, widen lanes and renew the road surface. Use tools like the jack hammer and secure the site with barriers. Includes detailed vehicles and a range of camera angles. FEATURES Diverse assignments like building a section of motorway, renewing the road surface and widening lanes Lovingly detailed vehicles and different camera angles Challenging assignments ranging from standard road repairs to building an airport road Choose from lots of special vehicles: marking machine, steamroller, excavator 
1651540	Memories with my Kitten	You made beautiful trips in the games 'CATch the Stars' and 'CATch the Stars Japan' with your cute kitten, now you can put together the jigsaw puzzles and remember the best moments. Solve the puzzles just by changing the pieces in place and reminisce about a beautiful picture. Features: It is not necessary to play the other games. If you prefer, just enjoy this one. 10 beautiful pictures for you to solve with different difficulties. Quiet and relaxing soundtrack. You can play by just clicking on the pieces with the left mouse button. 
361830	in Space	in Space is a retro-inspired sidescrolling shooter that values precision and strategy over reflex or memorization. It's a round based, procedurally generated hybrid, combining its core shooter elements with score multipliers and colour puzzle mechanics. As you progress you unlock new ships with drastically different abilities, including the capacity to snipe, manipulate time, control enemy positions, become invincible or simply fling a beam of destruction across the screen. Advance through the games different modes that each put a very different spin on the core gameplay, and as you improve graduate to new and terrifying levels of difficulty.
2531930	Alien Land	This is a special simulation tower defense game, where you need to command each citizen to build a base. To produce food, one also needs to resist monsters from the night.if you want to pass the level, it has a certain difficulty and requires you to have a certain strategy and observation rules.
615340	Mystic Journey: Tri Peaks Solitaire	Start an exciting adventure with Tri Peaks Solitaire game (also known as TriTowers, Triple Peaks, Three Peaks or Pyramid Solitaire). Mystic Journey: Tri Peaks Solitaire is a captivating card solitaire game that combines in itself strategy, attention span and brain responsivity. The aim of the game is to gather all cards from the table by taking a card with a value that is one higher or one lower than the top card in your deck. There's always a walkthrough, you just need to find it! No time limits – relax and take your time. But, if you'd like to try and complete a lever gaining all three stars, play fast and make big combos! If you like to play card games, TriPeaks or a Classic solitaire – this game is definitely made for you. In case you never played a game like this before, give it a try! It will take you a few minutes to understand how this game works. Plenty of exciting levels; a variety of bonuses and boosters; unusual cards making the game even more interesting; outstanding graphics and wonderful music are waiting for you. This game is filled not only with aces, cowboys and jokers! You will set out in a captivating journey of a pilot girl, Mary, who ended up unconscious on a mystic island after the airplane crash. Mary is about to visit the dark corners of her mind in order to return to the living. Download the game right now and get: ♠ Simple but exciting game play ♠ Plenty of levels ♠ A great variety of bonuses and boosters ♠ Additional unusual cards ♠ Free regular updates with new levels
1046110	Shadow Runner	Shadow Runner is a speedrun-oriented platformer, where you must master three gameplay elements simultaneously to finish the level in the shortest possible time. Use the classical dash and double jump to move between the platforms, and make the most of your grapple when possible. Beware, as your character cannot stay in the light or in shadows without you manually switching which side you want. Control the position of the sun to create the most efficient path to complete the level. Understand these three gameplay mechanics and transform them into reflexes to finish in the shortest amount of time.
2779710	Dot Hop	Dot Hop is a grid-based puzzle game. Find a path from start to end without leaving any dots behind. You can't move backwards, but you can hop over dots you've already dotted. Some of these can get pretty tricky, but the knots are pretty satisfying to unravel. Dot Hop has 72 puzzles and over 1000 dots to be hopped. I'm planning to add more puzzles and themes over time, pretty much indefinitely - I love exploring this puzzle pattern and trying to come up with harder shapes. The puzzles are created by hand for now, but a generator is in the works. Dot Hop's origin story is covered in this short youtube devlog: You can also find the source on github:
2435020	Onka	This game is a 3D horror escape game in which the player controls a first-person perspective and aims to escape by exploring a mansion. While running away from 'things' that wander around looking for the player, the player collects items such as 'diaries/notebooks' and 'keys' scattered throughout the mansion to solve the mystery. What is the truth behind the tragedy that once occurred in this mansion? And the next grudge may befall you. 'On-ka' A calamity brought about by a thing with a strong grudge. It continues to curse until it wipes out the lives of those touched by its enmity. There is no escape from the curse. One day in 2012, a wealthy family is brutally murdered by someone. The police launched an investigation, but it was extremely difficult and they could not find any clues to solve the case. Under such circumstances, the investigation headquarters received reports that those who had investigated the case were dropping out of the case one after another. The investigation headquarters becomes suspicious, and searches for a replacement to fill the shortage of investigators. Then, a detective agency on the verge of bankruptcy, run by the main character, catches his attention. He complains about the suspiciousness of the case, but decides to take the case in order to recover his business. However, what he thinks is wrong, he goes to the mansion where the case took place, unnoticed, in the night. What he sees when he enters the mansion is the 'disaster' caused by the thoughts of those who suffered a tragedy... Genre : Horror Escape Game Duration : 60 to 150 minutes Controls ： Keyboard and mouse (controller not supported) Number of endings : 1 Difficulty ：Easy
2236080	1941 - Operation Barbarossa	This game is a PC conversion of the board war game 1941, which is a hex-strategy turn-based game for two players set in the World War II campaign of the Axis invasion of the Soviet Union and the Soviet counter-attack. The game supports only humans as players. It can be played locally (hot-seat) or as a play-by-email type setting utilizing save files which can be transferred between remote players. The game's files include a word document called 1941Rule.pdf, which contains an exact scan of the rules booklet of the original board game, and this document should be used for all details on rules and features of the actual game. The actual gameplay assumes a certain familiarity with the original game, or at least the rules in the rules document, so this is recommended reading.
2748170	Corrupted Spirits	Story: A young hunter named Cara is chosen by the Goddess of Light to bring the spirits of the land back to normal, getting rid of any corruption they might have in their souls. Along the way she will meet a few friends and allies that might try to help her on her journey. Lore: Spoiler: Not going to give all of the lore away here, you are going to have to seek it out in game. Everything was at peace and thriving for quiet some time in the world, that was until the elemental spirits started to get complacent with their jobs, slowly letting corruption seep into them as the Goddess of Light fell into a deep sleep. This corruption allowed the spirit of darkness to gain more and more power over time. This also caused all of the basic elementals to go crazy or out of whack, meaning that fire may not work or burn your house down, same for anything else. This caused people to fight with each other and try to offer things to the spirits to get them to go back to their guardian jobs, which news flash didn't work. This went on for many years until our hero is chosen. Characters: Cara: A young hunter whom lives in the Forest of Light, making due by herself. That is until one day she sees a bright light. She chooses to seek it out, finding out that it is coming from the old Shrine of Light, she gets chosen by the Goddess of Light to rid the other spirits of their corruption. Goddess of Light: This is the Goddess of Light that has been asleep for many, many years. After awaking from her slumber to find the world in chaos, and feeling the corruption that had taken over most of the other spirits, she shined her light for our hero to see so that our hero could find her. Features: Turn Based Combat Female Protagonist Discoverable Lore Optionable Party Member Side-Quests Save Points as in Crystals that are found in the game There is no Saving in the Menu Recruitable party members (4), with a max party size of 4 Level 30 Cap 
855640	My Brother Rabbit	Accolade Reviews Special Edition Upgrade About the Game A loving family discovers that their daughter has fallen ill. While her parents set out to get her the treatment she needs, her determined older brother turns to the power of imagination to help them cope. While the outside world offers a harsh reality, these innocent children create a surreal fantasy world that gives them the play and comfort they need. Embark on a grand journey to five different lands filled with incredible robo-moose, floating baobabs, giant mushrooms, and clocks melting to the rhythm of passing time. In this magnificent land of make-believe, a cute little rabbit wants to nurse his ill friend the flower back to health in any way he can. He must use his wits to decipher puzzles inspired by classic point-and-clicks, uncover hidden objects, and play minigames to continue his adventure. Is it just child’s play or does it all have a deeper meaning that reflects reality? Take part in this inspiring story of siblings who support each other in difficult times through the power of imagination. Accompany them on the quest to help the flower regain its health. Travel through the wondrous lands of a colorful universe where you must question everything you know about reality. Help the rabbit solve puzzles, find hidden objects, and assemble strange machinery in a world where conventional logic doesn’t apply. Every step in the journey is accentuated by the atmospheric music created by the composer behind the scores for Layers of Fear, Kholat, Husk, and &gt;observer_. Listen to the song “Dreams” by Emi Evans, the artists behind NieR: Automata and Dark Souls. The song is now available for free on Bandcamp, Soundcloud and Youtube. Remember your childhood and see the world through young eyes again. Believe in the power of imagination: it always finds a way, even in the darkest of times. Your empathy and ingenuity can save the day. How will this journey end? 
2550120	Tower Pets	The Story The mighty Elves have triumphed over the wicked Necromancer, banishing his dark magic! To commemorate their glorious victory, they've imprisoned the Necromancer's minions and are hosting a grand tournament in the tower. Any Elf brave enough may enter, using the Necromancer’s cursed magic and stolen gold to summon creatures and pit them against each other in battle. Do you have what it takes to claim victory and earn the admiration of your fellow Elves? The Game Tower Pets is a strategic, turn-based auto-battler where you command a team of monsters. Each turn, you’ll receive a stash of coins to summon new pets, upgrade them with powerful gems, or equip them with magical gear. Your goal? To build the strongest team and face off against other players’ squads in thrilling, asynchronous multiplayer matches. Take your time crafting the perfect strategy - though your opponents are real, the battles happen on your schedule. How to Play Use your coins wisely! Summon unique minions, create devastating synergies, and discover killer combinations. Feed gems to your strongest pets to boost their power or arm them with game-changing equipment. If a minion isn’t pulling its weight, sell it to free up resources for your next big play. When your team is ready, you’ll be matched against an opponent who’s at the same stage as you. Remember: you’ll lose any unspent coins, so use them all before the next turn’s allowance arrives! Winning battles earns you victory points, but losing costs you one of your five hearts. Lose all your hearts, and you’re out of the tournament! But if you can outlast your opponents and claim 10 wins, you’ll be crowned the champion of the tower games. Discord Click the link to the right -&gt; to discus strategy, report bugs, or make suggestions! 
1311440	看白海豚的好日子 A Perfect Day for White Dolphin	在這個時代，人們可以透過SC裝置和植物人進行感應。 感應淺者知道自己正在虛擬世界之中；感應深者，則會分不清虛幻與現實。 即使如此，黃芷欣還是決定和植物人弟弟芷樂進行感應，她必須找出芷樂自殺的原因。 遊戲特徵 懸疑驚慄的橫捲冒險遊戲 詭異的解謎要素 廣東話配音 
3123460	Dine 'n Bash	In a world of daunting beasts, brave heroes, and dangerous bandits, someone has to serve up the grub! Become the new owner of The Belligerent Dweller, the most popular tavern stop in the medieval town of Thurgon. Dash around the tavern to pick up and deliver eager customers their orders as fast as possible. You've only got one set of hands, so make sure you stack your dishes efficiently! But be warned; this town isn't known for its hospitality. Your patrons are quick to temper, and quick to violence! Angry orcs will hurl axes, sly rogues will toss daggers, and impatient wizards will channel fiery arcane magics. Its your job to dodge the projectiles they send your way to deliver tasty meals swiftly, racking up a high score! Just like any other restaurant, The Belligerent Dweller has its regulars! Meet Sir Reginald the Knight, Qlunk the Orc, and other fun characters that will be sure to write you a lengthy review each time you serve them. Your job may not be as glorious as others in this fantastical world, but it's harder than it looks! Master the pathways you take through the restaurant, optimize the order in which you pick up and deliver dishes, and hone your axe-dodging skills to become the greatest waiter this magical world has ever seen! Traditional restaurant grab-and-go style gameplay Angry customers that throw projectiles at the waiter Streak multipliers that reward flawless performance Recurring characters that leave customer reviews This game was developed as a student project at DigiPen Institute of Technology and was created for educational purposes only. Please check out our publisher page for more information.
1942000	Shape Puzzle	Just Updated With the last update I added an endless mode to the game with an infinite amount of puzzles. About the Game Combine, rotate and move different shapes to solve puzzles. There are 80 different puzzles available at the time of release. With increasing difficulty for several hours of puzzling fun. Afterwards you can play the endless mode with an infinite amount of generated puzzles. Get to know all field types and face the most complicated puzzles. The game will get some updates with more content customisation options.
679500	Campfire Cooking	Campfire Cooking is a puzzle game about relaxing moments in nature, as you prepare meals over a warm fire. Discover the joy of cooking on a stick and test your problem-solving skills with some challenging campfire puzzles! The latest creation from Layton Hawkes is guaranteed to make you feel clever, hungry and eager to book your next woodland escape. Solve tricky puzzles with one simple goal; prepare the all the food, cooked to perfection and with a hint of smoke. When each meal is ready it's time to trek to the next campsite. But don't be fooled: these puzzles are no walk in the park, and some of them are a hike up the mountain! A year long trip and a lot of marshmallows to toast. Follow a vacation like no other and listen to the campers as they tell stories, laugh at each other’s jokes or moan about the lack of cell phone reception. Enjoy the simple moments they share around the fire while waiting for their food to be cooked. Twist, rotate and jostle skewers around the fire until each meal is ready to eat. Push fondue pots, play with magnets or maybe just use a camping stove if the fire won't light. Discover clever ways to solve puzzles at each new locale. Once you've visited all the campsites on one trail, why not hike to another? Each trail brings you new vistas brimming with color, different foods to cook and fresh fireside stories to hear. Take a journey from the deep woodlands to snow-capped peaks, and everywhere in between. 
632470	Disco Elysium - The Final Cut	NEW FEATURES AWARDS About the Game Disco Elysium - The Final Cut is the definitive edition of the groundbreaking role playing game. You’re a detective with a unique skill system at your disposal and a whole city block to carve your path across. Interrogate unforgettable characters, crack murders, or take bribes. Become a hero or an absolute disaster of a human being. Full voice acting. All of the city's beautiful people are brought to life with full English voiceover. Play characters against each other, try to help them, or fall hopelessly in love as each word is spoken to you with the appropriate accent and emotion. New political vision quests. Face the reality of your worldview as your political compass leads you down new paths. Discover more citizens, a whole extra area, and monumental sights as you leave an even bigger mark on the world by chasing your dreams. Unprecedented freedom of choice​. Intimidate, sweet-talk, resort to violence, write poetry, sing karaoke, dance like a beast, or solve the meaning of life. Disco Elysium - The Final Cut is the most faithful representation of desktop role playing ever attempted in video games. Countless tools for role playing. ​ Mix and match from 24 wildly different skills. Develop a personal style with over 80 clothing items. Wield 14 tools from guns to flashlights to a boombox, or pour yourself a cocktail of 6 different psychoactive substances. Develop your character even further with 60 wild ​thoughts ​to think – with the detective's Thought Cabinet. A revolutionary dialogue system with unforgettable characters. ​The world is alive with real people, not extras. Ask probing questions, make insightful observations, or express your wildest desires as you play cop or something completely different. Disco Elysium's revolutionary dialogue system lets you do almost anything. Carve your unique path across the city​. Explore, manipulate, collect tare, or become a millionaire in an open world unlike anything you've seen before. The city of Revachol is yours for the taking, one small piece at a time. From the streets to the beaches – and beyond. Hard boiled, hard core. ​Death, sex, taxes, and disco – nothing is off the table. Revachol is a real place with real challenges. Solve a massive murder investigation, or relax and kick back with sprawling side-cases. The detective decides, the citizens abide.
2488190	梅洛可奇遇	故事梗概 梅洛可是个十二岁小女孩，和自己的爸爸生活在城市里。在小学毕业的这个夏天，梅洛可突然遇到了尤特，自己小时候一起的玩伴。 尤特带来了一封信，一封妈妈写给自己的信，邀请梅洛可来到一个全新的世界——一个充满了“灵”的世界。 梅洛可来到充满“灵”的神秘小岛，和尤特一起，寻找起这个世界的真相，以及妈妈的下落...... 在探索小岛的旅途中，梅洛可发现了一个名为“黄金树”的传说，并发现这个传说和自己的妈妈有关。 同时，隐藏在传说背后的阴谋，也正在逐渐揭开...... 游戏类型 这是一款2D剧情向解谜游戏。 在本游戏中，您将扮演小女孩梅洛可，在灵的世界里冒险、搜集、解谜，揭开这个神秘的世界真正的面目。 游戏风格 轻度交互，轻松自然。 本作品里有大量的小细节与小彩蛋。 建议玩家游玩时佩戴耳机。 简单操作说明 方向键 - 操控角色行走 回车键 - 进行对话/交互 ESC - 打开菜单栏 存档 
341750	A.V.	A.V. follows the adventure of a sentient music program living in a computer system – a program seeking to learn more about itself and its world. But since our hero was only programmed to understand sound, that’s the only way he can interact with his environment. Each sound you generate can be seen as a pulse of light, and it’s this mechanic that serves as your primary tool for navigating A.V.’s open world. To help you along, a set of musical instrument algorithms allow for different types of interaction with the world, letting you open access to new areas. In the midst of this adventure, though, there’s a catch. The computer you inhabit isn’t all that happy with your newfound sense of self-awareness, and has sent a load of antivirus programs into the system to stop you. Make too much noise, and you’ll draw their attention. Try to stay out of sight well enough to make your escape! A.V.’s presentation is centered around a quirky and engaging sensory experience. The entire world follows a rhythm, and electronic music is coupled with colorful, pulsing lights to place you into a world where sound represents your whole existence. The game’s open-world design encourages you to choose your own path and your own play style – multiple ending sequences await depending on what technique you ultimately choose. So throw on some headphones, join the experience, and dive into the world of A.V. – a world that puts the “rhythm” in “algorithm”. Hmm…that doesn’t really work unless you say it, does it? Key Features: Unique Sensory Experience - 'Sound To Light' mechanics mixed with outlined visual look provides a unique visual and audio experience. - Perfect blend of light and sound. - Winner of RPI GameFest 2014 Best Sensory Experience Award Quirky Yet Riveting Narrative Line Windows, Mac, or Linux Platforms Oculus VR Support Controller Support - Relax on the couch as you explore Large Open Levels to Explore Path Dependent Endings 7 Unique Puzzle Instruments/Tools Steam Cloud Saves &amp; Achievements 8 Types of Anti-Virus drones trying to end your exploration Assemble musical tracks into a master tune 
1398910	Jorel’s Brother and The Most Important Game of the Galaxy - Complete Edition	NEW UPDATE! The Complete Edition is now available! You can now enjoy this entire adventure without additional purchases, embark on this intergalactic adventure by controlling Jorel's Brother! About the Game “Jorel’s Brother and The Most Important Game of the Galaxy” is a point-and-click adventure about an eight-year-old boy who lives with his eccentric family in the shadow of Jorel, his handsome and popular brother. Based on the award-winning Brazilian animation “Jorel’s Brother”, in this game you will be able to step into the yellow boots of none other than Jorel’s Brother in an interactive story full of comedy, mystery, and twists and turns! It’s like playing a brand-new full-sized episode of a cartoon! When a mysterious video game falls from the sky, the youngest of the family will do anything to play it, even if it takes him to the utmost ends of the galaxy! Control Jorel’s Brother as he faces alien spaceships, authoritarian clowns, bureaucracy, driving tests, and avocado smoothies in this ‘brutal’ point-and-click adventure game with three episodes full of humor and action! Experience fun moments as if you were playing a cartoon! Talk with more than 30 characters with several different interactions! Visit beloved places (and new ones!) of the most watched animated series in Latin America: “Jorel’s Brother”! Feel like playing an episode of the cartoon, with the arts and scripts from the same creators of the animated series. Play ‘brutal’ minigames on the beach, in outer space and…in the shower?! Pick up items! Solve puzzles! Explore different locations! Collect stickers scattered all over the game and complete an album full of images of characters and places from the series. Beat the bureaucracy of an extraterrestrial DMV! Defeat aliens, DJ’s, clowns, and robots! You can use a mouse, a keyboard or a controller. Play it as you please! 
1449580	The Gurion Mountains	After years of distancing, some friends decide to take a trip to the Gurion Mountains, with the aim of reconciling friendship. But a terrible accident involving one of the members forces them to receive the help of a millionaire who lived in the region. Strange events lurk around the place until horrendous creatures appear in the mansion, putting the life of the group of friends at risk. What awaits you behind each door? How did these creatures come about? Will you be able to get out? Will you be able to save all your friends? Gurion Mountains is a 2D horror game, focused on history and exploration, leading the player to need to solve puzzles and fight against several horrifying enemies. • Quick Time Event - Feature in which the player must generally follow instructions on the screen to press buttons or perform other actions. • Enemies Chase - In certain parts of the game there will be enemies that will chase the player, with the risk of death if he catches him. • Puzzles - There are also puzzles that the player must solve to unlock items and doors. • A haunting original soundtrack. • A rich and mysterious history. In addition to the game, everyone who purchases the game will receive the game's soundtrack . All for free! 
742250	OPUS: Rocket of Whispers	check Our New Game! About the Game “By this rocket, we return them to the cosmos.“ Travel across a world of ice and snow, through burned down ruins and treacherous peaks, to launch a rocket that will reach the stars. “Once we fire the rocket, will these ghosts finally leave me?” Asked the man. “Of course. Our goal, after all, is to return them to the cosmos” The witch replied. Throughout the game, you will play as two survivors of an apocalyptic plague. Help them achieve the unimaginable of building a rocket, so they can return the deceased to their cosmic homeland through the ancient tradition of space burials. ▼ story An emotionally-driven and heartwarming adventure written by IMGA nominated writer of OPUS: The Day We Found Earth. Explore an atmospheric world full of mysteries and rich narration. ▼ Explore Travel through a post-apocalyptic winter filled with ruins and remnants of a once prosperous land. Explore the unknown for antiques and artifacts, and find out about their past. ▼ Build Prepare for countdown by gathering the materials needed to build a rocket, and craft tools that will help you reach greater distances. ▼ Art Over 100 items to find and inspect, each beautifully drawn with a story to match, including rocket material backed by careful research on rocket science. ▼ Music Over 30 beautiful atmospheric soundscapes designed to immerse you in the snowy wilderness. Composed and recorded by indiePlay nominated composer Triodust. Rocket of Whispers is a single-player adventure where players explore a vast snowy wasteland for rocket materials. As you dig through ruins and craft equipment to travel further, the story behind the demise of their world will slowly unfold through the artifacts you find. 
407150	Trap Them - Sniper Edition	Trap Them - Sniper Edition is a puzzle shooter alternative to Trap Them with new caves to explore. Equipped with a sniper rifle and a remote-controlled crystal collector you take the role of a sniper. Collect all the crystals without getting caught by the RoboTTech robots while exploring the depths of the mountain. Be smart about shooting down the environment to shape it to your needs and guide the crystal collector safely through the caves. Features &amp; Properties 60 fps and clockwork perfect game mechanics Innovative block physics Wide variety of challenges (puzzle, action, mixed) Multiple solutions rewarding player's creativity Extremely challenging puzzles in the later stages of the game 90+ caves to explore Deliberately designed for keyboard + mouse input 
2358100	九霄风云录 Legends Of The Divine Land	I don't know why, but in recent years, the aura of the Kyushu continent has undergone tremendous changes, making it impossible for the cultivators to condense the aura into golden pills. Everyone can only store spiritual energy in a certain part of the body, so a very strange phenomenon occurs, the higher the level, the more bulging a certain part of the body is. . . The female immortal cultivators felt that this was a conspiracy by the male immortal cultivators, so they formed an alliance to find out, and the story began like this. . . This is a deck-building Roguelike game, the operation is relatively simple, just select a level to break through, and then choose the right teammates to join the team. The key to clearing the level is to reasonably match the skill fetters of your teammates to form a powerful attack or recovery style. Another thing to note is that the more players in the team, the better. Sometimes 20 is enough, so don't be greedy. 
94200	Jamestown	Please note: we've recently released Jamestown+, a remastered version of this game with more content, better performance, updated visuals, and a remastered soundtrack! This page will likely be delisted soon. -- Jamestown: Legend Of The Lost Colony is a neo-classical top-down shooter for up to 4 players, set on 17th-century British Colonial Mars. It features all the intensity, depth, and lovingly handcrafted pixels of a classic arcade shooter, with a modern twist: deeply-integrated cooperative gameplay. Unlike most top-down shooters, which give multiple players a shared pool of lives or continues, Jamestown does something different. So long as any player survives, the team can be brought back from death. By giving every player the power to rescue their team from the jaws of destruction, Jamestown creates an exhilarating cooperative experience where everyone’s contribution truly matters. Win or lose, your team will do it together. Key features: Blast your way through historic Mars as a crack team of up to 4 friends in local co-op mode Marvel and rejoice at vast expanses of lovingly handcrafted pixels Escape into a fast-paced story of swashbuckling redemption Epic orchestral scores composed by Francisco Cerda, unique to each level Brave the hostile Martian frontier with your pick of 1619’s finest steampunk weaponry Master innovative co-op mechanics paired with classical top-down shooter gameplay Test your skills against 20+ rule-bending bonus levels Run the “Gauntlet” arcade mode, and play Jamestown like it’s 1996 Leverage the unique scoring system to claw your way up the online leaderboards Unlock all 30+ Steam achievements... if you can! 
528610	Double Dragon IV	Double Dragon 4 Patch V1.1 ▼Add Online Mode ・ONLINE STORY MODE Users can play online co-op in 'STORY MODE' with matched users. ・ONLINE VS MATCH MODE Users can play in 'VS MATCH MODE' with matched users. ・ONLINE TOWER MODE Users can play online co-op in 'TOWER MODE' with matched users. About the Game The next entry in the side-scrolling action game series Double Dragon is finally here! The story picks up after the elimination of the Black Warriors in Double Dragon II! Experience all-new exhilarating action with the original old-school graphics! Use the art of Sou-Setsu-Ken to rescue the kidnapped Marian! Plus, new enemy characters including ninjas, karate masters, and sumo wrestlers, none of which have been seen in Double Dragon before! There are lots of extra modes, too! Cool new features fans have been waiting for! Playable enemy characters, VS Mode, Tower Mode, and even more!
2369140	幻影魔都	In the streets of the city, ancient and future interweave a stunning spectacle. Oriental Pearl Tower, as A sun rises in the heart of this city, spreading its light in all directions. High-rise buildings and simple costumes, It is as if a time tunnel has taken us back to the past and plunged into the future. It is a meeting point of time and space, one full Exotic place. DLSS (Deep Learning Super Sampling) technology plays a key role. In this DLC you will experience the cyberpunk big city and many more cool tools and transportation systems.
